Timestamp,Calitate aer,Temperatura,Umiditate,Geam Deschis,Locatie,Numar persoane,Ventilatie activa,Tip Incinta,Vreme,Trafic,Data,Timpul
2025-05-01 16:00:42+00:00,61.0,25.7,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:42
2025-05-01 16:00:44+00:00,61.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:44
2025-05-01 16:00:46+00:00,60.0,25.5,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:46
2025-05-01 16:00:48+00:00,61.0,25.3,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:48
2025-05-01 16:00:50+00:00,61.0,25.7,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:50
2025-05-01 16:00:52+00:00,62.0,25.9,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:52
2025-05-01 16:00:54+00:00,62.0,25.3,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:54
2025-05-01 16:00:56+00:00,60.0,25.4,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:56
2025-05-01 16:00:58+00:00,62.0,25.4,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:00:58
2025-05-01 16:01:00+00:00,62.0,25.5,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:00
2025-05-01 16:01:02+00:00,63.0,25.7,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:02
2025-05-01 16:01:04+00:00,61.0,25.7,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:04
2025-05-01 16:01:06+00:00,62.0,25.5,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:06
2025-05-01 16:01:08+00:00,61.0,25.2,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:08
2025-05-01 16:01:10+00:00,61.0,25.3,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:10
2025-05-01 16:01:12+00:00,61.0,25.3,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:12
2025-05-01 16:01:14+00:00,61.0,25.5,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:14
2025-05-01 16:01:16+00:00,62.0,25.2,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:16
2025-05-01 16:01:18+00:00,61.0,25.2,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:18
2025-05-01 16:01:20+00:00,65.0,25.2,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:20
2025-05-01 16:01:22+00:00,65.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:22
2025-05-01 16:01:24+00:00,65.0,25.3,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:24
2025-05-01 16:01:26+00:00,63.0,25.6,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:26
2025-05-01 16:01:28+00:00,62.0,25.1,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:28
2025-05-01 16:01:30+00:00,60.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:30
2025-05-01 16:01:32+00:00,60.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:32
2025-05-01 16:01:34+00:00,64.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:34
2025-05-01 16:01:36+00:00,63.0,25.2,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:36
2025-05-01 16:01:38+00:00,62.0,25.8,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:38
2025-05-01 16:01:40+00:00,64.0,25.2,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:40
2025-05-01 16:01:42+00:00,62.0,25.2,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:42
2025-05-01 16:01:44+00:00,63.0,25.3,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:44
2025-05-01 16:01:46+00:00,63.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:46
2025-05-01 16:01:48+00:00,63.0,25.2,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:48
2025-05-01 16:01:51+00:00,64.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:51
2025-05-01 16:01:53+00:00,61.0,25.2,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:53
2025-05-01 16:01:55+00:00,64.0,25.2,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:55
2025-05-01 16:01:57+00:00,62.0,25.9,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:57
2025-05-01 16:01:59+00:00,63.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:01:59
2025-05-01 16:02:01+00:00,64.0,25.1,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:01
2025-05-01 16:02:03+00:00,63.0,25.3,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:03
2025-05-01 16:02:05+00:00,63.0,25.6,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:05
2025-05-01 16:02:07+00:00,61.0,25.7,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:07
2025-05-01 16:02:09+00:00,62.0,25.7,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:09
2025-05-01 16:02:11+00:00,62.0,25.9,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:11
2025-05-01 16:02:13+00:00,60.0,25.6,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:13
2025-05-01 16:02:15+00:00,63.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:15
2025-05-01 16:02:17+00:00,62.0,25.7,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:17
2025-05-01 16:02:19+00:00,63.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:19
2025-05-01 16:02:21+00:00,64.0,25.8,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:21
2025-05-01 16:02:23+00:00,60.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:23
2025-05-01 16:02:25+00:00,61.0,25.8,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:25
2025-05-01 16:02:27+00:00,61.0,25.9,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:27
2025-05-01 16:02:29+00:00,61.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:29
2025-05-01 16:02:31+00:00,62.0,25.7,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:31
2025-05-01 16:02:33+00:00,61.0,25.0,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:33
2025-05-01 16:02:35+00:00,62.0,25.8,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:35
2025-05-01 16:02:37+00:00,60.0,25.9,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:37
2025-05-01 16:02:39+00:00,57.0,25.5,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:39
2025-05-01 16:02:41+00:00,61.0,25.9,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:41
2025-05-01 16:02:43+00:00,57.0,25.5,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:43
2025-05-01 16:02:45+00:00,61.0,25.3,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:45
2025-05-01 16:02:47+00:00,60.0,25.7,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:47
2025-05-01 16:02:49+00:00,61.0,25.8,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:49
2025-05-01 16:02:51+00:00,58.0,25.4,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:51
2025-05-01 16:02:53+00:00,61.0,25.4,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:53
2025-05-01 16:02:55+00:00,61.0,25.2,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:55
2025-05-01 16:02:57+00:00,63.0,25.6,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:57
2025-05-01 16:02:59+00:00,62.0,25.3,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:02:59
2025-05-01 16:03:02+00:00,62.0,25.6,47.0,Da,"Bucuresti, Calea Plevnei",3,Da,Atelier,Senin,Scazut,2025-05-01,16:03:02
2025-05-05 17:59:31+00:00,375.0,22.4,65.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,17:59:31
2025-05-05 17:59:54+00:00,285.0,23.8,64.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,17:59:54
2025-05-05 18:00:17+00:00,233.0,22.4,67.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:00:17
2025-05-05 18:00:40+00:00,206.0,22.8,68.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:00:40
2025-05-05 18:01:02+00:00,178.0,21.5,71.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:01:02
2025-05-05 18:01:25+00:00,166.0,20.6,74.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:01:25
2025-05-05 18:01:48+00:00,147.0,20.6,75.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:01:48
2025-05-05 18:02:10+00:00,137.0,20.3,76.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:02:10
2025-05-05 18:02:33+00:00,128.0,19.7,77.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:02:33
2025-05-05 18:03:01+00:00,121.0,19.9,78.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:03:01
2025-05-05 18:03:23+00:00,115.0,19.7,79.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:03:23
2025-05-05 18:03:51+00:00,109.0,19.2,79.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:03:51
2025-05-05 18:04:14+00:00,105.0,19.2,80.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:04:14
2025-05-05 18:04:37+00:00,102.0,18.7,82.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:04:37
2025-05-05 18:04:59+00:00,104.0,18.3,82.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:04:59
2025-05-05 18:05:27+00:00,97.0,18.7,83.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:05:27
2025-05-05 18:05:50+00:00,95.0,18.2,83.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:05:50
2025-05-05 18:06:12+00:00,97.0,18.5,84.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:06:12
2025-05-05 18:06:35+00:00,103.0,18.4,84.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:06:35
2025-05-05 18:06:58+00:00,102.0,18.2,84.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:06:58
2025-05-05 18:07:21+00:00,109.0,18.2,84.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:07:21
2025-05-05 18:07:43+00:00,106.0,18.6,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:07:43
2025-05-05 18:08:06+00:00,103.0,18.9,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:08:06
2025-05-05 18:08:28+00:00,103.0,18.2,84.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:08:28
2025-05-05 18:08:51+00:00,95.0,18.7,84.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:08:51
2025-05-05 18:09:07+00:00,98.0,18.2,84.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:09:07
2025-05-05 18:09:30+00:00,92.0,18.6,84.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:09:30
2025-05-05 18:09:53+00:00,90.0,18.4,84.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:09:53
2025-05-05 18:10:15+00:00,88.0,18.9,84.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:10:15
2025-05-05 18:10:38+00:00,93.0,18.5,84.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:10:38
2025-05-05 18:11:01+00:00,87.0,18.7,84.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:11:01
2025-05-05 18:11:23+00:00,85.0,18.3,84.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:11:23
2025-05-05 18:11:46+00:00,85.0,18.2,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:11:46
2025-05-05 18:12:14+00:00,87.0,18.1,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:12:14
2025-05-05 18:12:37+00:00,85.0,18.9,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:12:37
2025-05-05 18:13:00+00:00,88.0,18.3,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:13:00
2025-05-05 18:13:22+00:00,83.0,18.3,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:13:22
2025-05-05 18:13:45+00:00,82.0,18.5,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:13:45
2025-05-05 18:14:08+00:00,81.0,18.5,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:14:08
2025-05-05 18:14:30+00:00,84.0,18.7,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:14:30
2025-05-05 18:14:53+00:00,79.0,18.6,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:14:53
2025-05-05 18:15:16+00:00,78.0,18.1,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:15:16
2025-05-05 18:15:39+00:00,78.0,18.1,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:15:39
2025-05-05 18:16:03+00:00,78.0,18.0,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:16:03
2025-05-05 18:16:31+00:00,74.0,18.1,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:16:31
2025-05-05 18:16:53+00:00,79.0,18.2,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:16:53
2025-05-05 18:17:16+00:00,82.0,18.0,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:17:16
2025-05-05 18:17:39+00:00,76.0,18.2,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:17:39
2025-05-05 18:18:07+00:00,75.0,18.7,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:18:07
2025-05-05 18:18:30+00:00,79.0,18.6,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:18:30
2025-05-05 18:18:53+00:00,74.0,18.8,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:18:53
2025-05-05 18:19:16+00:00,76.0,18.1,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:19:16
2025-05-05 18:19:39+00:00,73.0,18.0,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:19:39
2025-05-05 18:20:02+00:00,74.0,18.2,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:20:02
2025-05-05 18:20:24+00:00,73.0,18.5,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:20:24
2025-05-05 18:20:47+00:00,73.0,18.8,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:20:47
2025-05-05 18:21:09+00:00,78.0,18.4,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:21:09
2025-05-05 18:21:32+00:00,72.0,18.2,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:21:32
2025-05-05 18:21:55+00:00,73.0,18.7,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:21:55
2025-05-05 18:22:23+00:00,72.0,18.4,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:22:23
2025-05-05 18:22:45+00:00,71.0,18.9,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:22:45
2025-05-05 18:23:08+00:00,73.0,18.6,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:23:08
2025-05-05 18:23:30+00:00,74.0,18.0,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:23:30
2025-05-05 18:23:53+00:00,73.0,18.8,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:23:53
2025-05-05 18:24:21+00:00,73.0,18.6,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:24:21
2025-05-05 18:24:43+00:00,71.0,18.4,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:24:43
2025-05-05 18:25:06+00:00,72.0,18.2,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:25:06
2025-05-05 18:25:29+00:00,71.0,18.7,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:25:29
2025-05-05 18:25:52+00:00,70.0,18.2,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:25:52
2025-05-05 18:26:14+00:00,75.0,18.8,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:26:14
2025-05-05 18:26:37+00:00,70.0,18.8,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:26:37
2025-05-05 18:27:00+00:00,70.0,18.1,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:27:00
2025-05-05 18:27:22+00:00,73.0,18.5,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:27:22
2025-05-05 18:27:45+00:00,70.0,18.5,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:27:45
2025-05-05 18:28:08+00:00,71.0,18.1,86.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:28:08
2025-05-05 18:28:31+00:00,75.0,18.0,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:28:31
2025-05-05 18:28:53+00:00,69.0,18.2,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:28:53
2025-05-05 18:29:21+00:00,68.0,18.0,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:29:21
2025-05-05 18:29:44+00:00,70.0,18.2,85.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:29:44
2025-05-05 18:30:07+00:00,69.0,18.0,86.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:30:07
2025-05-05 18:30:30+00:00,69.0,18.5,86.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:30:30
2025-05-05 18:30:53+00:00,68.0,18.1,86.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:30:53
2025-05-05 18:31:15+00:00,68.0,18.4,86.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:31:15
2025-05-05 18:31:38+00:00,69.0,18.6,86.0,Da,"Pitesti, Cartier Craiovei",0,Nu,Aer liber,Innorat,Scazut,2025-05-05,18:31:38
2025-05-11 14:25:58+00:00,675.0,0.9,0.0,Nu,"Bucuresti, Grozavesti",2,Nu,Camera camin,Partial Innorat,Scazut,2025-05-11,14:25:58
2025-05-11 14:26:48+00:00,244.0,24.2,79.0,Nu,"Bucuresti, Grozavesti",2,Nu,Camera camin,Partial Innorat,Scazut,2025-05-11,14:26:48
2025-05-11 14:27:04+00:00,207.0,24.9,79.0,Nu,"Bucuresti, Grozavesti",2,Nu,Camera camin,Partial Innorat,Scazut,2025-05-11,14:27:04
2025-05-11 14:27:58+00:00,160.0,24.1,79.0,Nu,"Bucuresti, Grozavesti",2,Nu,Camera camin,Partial Innorat,Scazut,2025-05-11,14:27:58
2025-05-11 14:28:33+00:00,140.0,24.0,79.0,Nu,"Bucuresti, Grozavesti",2,Nu,Camera camin,Partial Innorat,Scazut,2025-05-11,14:28:33
2025-05-11 14:29:19+00:00,126.0,24.2,79.0,Nu,"Bucuresti, Grozavesti",2,Nu,Camera camin,Partial Innorat,Scazut,2025-05-11,14:29:19
2025-05-11 14:30:30+00:00,116.0,24.0,79.0,Nu,"Bucuresti, Grozavesti",2,Nu,Camera camin,Partial Innorat,Scazut,2025-05-11,14:30:30
2025-05-11 14:31:02+00:00,109.0,24.5,79.0,Nu,"Bucuresti, Grozavesti",2,Nu,Camera camin,Partial Innorat,Scazut,2025-05-11,14:31:02
2025-05-11 14:31:26+00:00,107.0,24.5,79.0,Nu,"Bucuresti, Grozavesti",2,Nu,Camera camin,Partial Innorat,Scazut,2025-05-11,14:31:26
2025-05-11 14:32:04+00:00,104.0,24.6,79.0,Nu,"Bucuresti, Grozavesti",2,Nu,Camera camin,Partial Innorat,Scazut,2025-05-11,14:32:04
2025-05-11 14:32:20+00:00,103.0,24.6,79.0,Nu,"Bucuresti, Grozavesti",2,Nu,Camera camin,Partial Innorat,Scazut,2025-05-11,14:32:20
2025-05-11 14:33:17+00:00,98.0,24.7,79.0,Nu,"Bucuresti, Grozavesti",2,Nu,Camera camin,Partial Innorat,Scazut,2025-05-11,14:33:17
2025-05-11 14:33:33+00:00,98.0,24.9,79.0,Nu,"Bucuresti, Grozavesti",2,Nu,Camera camin,Partial Innorat,Scazut,2025-05-11,14:33:33
